ts,bearing,raw,confidence,snr_db,coherence,signal_strength
2026-02-05T06:00:01.492Z,121.7,60.6,0.20,-41.7,0.50,0.01
2026-02-05T06:00:01.492Z,155.6,236.1,0.00,-39.6,0.00,0.01
2026-02-05T06:00:01.493Z,149.7,239.6,0.01,-45.8,0.03,0.01
2026-02-05T06:00:01.493Z,153.3,45.2,0.13,-43.4,0.31,0.01
2026-02-05T06:00:01.493Z,119.6,16.6,0.13,-43.4,0.33,0.01
2026-02-05T06:00:01.493Z,118.0,52.3,0.13,-44.1,0.33,0.01
2026-02-05T06:00:01.493Z,133.8,315.4,0.14,-44.2,0.35,0.01
2026-02-05T06:00:01.494Z,145.2,296.7,0.00,-44.1,0.00,0.01
2026-02-05T06:00:01.494Z,178.9,213.7,0.01,-42.9,0.02,0.01
2026-02-05T06:00:01.494Z,204.3,143.3,0.04,-44.5,0.09,0.01
2026-02-05T06:00:01.494Z,229.0,175.9,0.00,-43.1,0.00,0.01
2026-02-05T06:00:01.495Z,173.6,38.2,0.12,-43.9,0.30,0.01
2026-02-05T06:00:01.495Z,161.8,237.6,0.04,-42.8,0.10,0.01
2026-02-05T06:00:01.495Z,141.4,111.8,0.18,-41.5,0.45,0.01
2026-02-05T06:00:01.495Z,162.6,249.4,0.00,-42.7,0.00,0.01
2026-02-05T06:00:01.495Z,141.2,68.7,0.18,-42.8,0.43,0.01
2026-02-05T06:00:01.495Z,187.3,269.1,0.00,-42.2,0.00,0.01
2026-02-05T06:00:01.496Z,184.5,223.3,0.00,-41.1,0.00,0.01
2026-02-05T06:00:01.496Z,215.9,269.1,0.00,-42.6,0.00,0.01
2026-02-05T06:00:01.496Z,234.0,339.9,0.20,-41.4,0.49,0.01
2026-02-05T06:00:01.496Z,234.6,71.6,0.18,-42.4,0.46,0.01
2026-02-05T06:00:01.496Z,238.0,286.1,0.00,-42.0,0.00,0.01
2026-02-05T06:00:01.497Z,232.4,195.2,0.00,-42.3,0.00,0.01
2026-02-05T06:00:01.497Z,218.7,200.6,0.00,-41.6,0.00,0.01
2026-02-05T06:00:01.497Z,209.2,292.6,0.09,-42.8,0.21,0.01
2026-02-05T06:00:01.497Z,244.1,246.1,0.08,-45.8,0.20,0.01
2026-02-05T06:00:01.497Z,205.6,93.6,0.11,-46.5,0.28,0.00
2026-02-05T06:00:01.498Z,237.6,355.1,0.00,-45.1,0.00,0.01
2026-02-05T06:00:01.498Z,232.2,173.4,0.00,-47.2,0.00,0.00
2026-02-05T06:00:01.498Z,206.0,161.7,0.10,-47.3,0.26,0.00
2026-02-05T06:00:01.498Z,169.1,61.8,0.12,-45.0,0.29,0.01
2026-02-05T06:00:01.498Z,157.8,37.0,0.00,-46.0,0.00,0.00
2026-02-05T06:00:01.498Z,129.2,212.2,0.00,-45.3,0.00,0.01
2026-02-05T06:00:01.499Z,160.5,329.9,0.00,-47.6,0.00,0.00
2026-02-05T06:00:01.499Z,172.3,220.6,0.00,-44.5,0.00,0.01
2026-02-05T06:00:01.499Z,166.1,30.8,0.15,-39.7,0.38,0.01
2026-02-05T06:00:01.499Z,168.7,50.1,0.18,-40.0,0.44,0.01
2026-02-05T06:00:01.499Z,166.9,203.0,0.02,-43.6,0.06,0.01
2026-02-05T06:00:01.500Z,108.2,36.3,0.19,-41.2,0.48,0.01
2026-02-05T06:00:01.500Z,130.4,331.9,0.17,-42.0,0.43,0.01
2026-02-05T06:00:01.500Z,146.4,110.6,0.18,-41.0,0.44,0.01
2026-02-05T06:00:01.500Z,144.0,38.3,0.16,-42.0,0.38,0.01
2026-02-05T06:00:01.500Z,166.2,313.7,0.21,-40.1,0.52,0.01
2026-02-05T06:00:01.501Z,158.9,0.0,0.14,-44.7,0.34,0.01
2026-02-05T06:00:01.501Z,121.9,147.1,0.00,-40.9,0.00,0.01
2026-02-05T06:00:01.501Z,166.2,332.1,0.19,-41.0,0.46,0.01
2026-02-05T06:00:01.501Z,208.8,251.2,0.02,-43.2,0.05,0.01
2026-02-05T06:00:01.501Z,200.8,273.7,0.13,-41.6,0.32,0.01
2026-02-05T06:00:01.502Z,267.0,330.6,0.11,-42.6,0.28,0.01
2026-02-05T06:00:01.502Z,275.2,188.1,0.01,-42.6,0.03,0.01
2026-02-05T06:00:01.502Z,245.3,183.0,0.06,-48.1,0.15,0.00
2026-02-05T06:00:01.502Z,209.4,71.6,0.04,-42.2,0.08,0.01
2026-02-05T06:00:01.502Z,213.0,291.6,0.17,-43.4,0.41,0.01
2026-02-05T06:00:01.503Z,210.6,318.8,0.09,-39.4,0.22,0.01
2026-02-05T06:00:01.503Z,233.9,304.3,0.12,-41.9,0.28,0.01
2026-02-05T06:00:01.503Z,247.8,252.5,0.04,-46.8,0.11,0.00
2026-02-05T06:00:01.503Z,263.7,151.1,0.00,-40.8,0.00,0.01
2026-02-05T06:00:01.503Z,215.4,50.1,0.11,-38.5,0.26,0.01
2026-02-05T06:00:01.503Z,152.1,2.2,0.10,-54.8,0.25,0.00
2026-02-05T06:00:01.504Z,145.4,271.0,0.07,-38.0,0.16,0.01
2026-02-05T06:00:01.504Z,157.7,314.1,0.00,-38.1,0.00,0.01
2026-02-05T06:00:01.504Z,128.8,6.5,0.16,-40.2,0.40,0.01
2026-02-05T06:00:01.504Z,186.4,338.3,0.16,-38.4,0.38,0.01
2026-02-05T06:00:01.504Z,240.5,272.4,0.00,-37.5,0.00,0.01
2026-02-05T06:00:01.505Z,240.9,273.1,0.00,-41.9,0.00,0.01
2026-02-05T06:00:01.505Z,184.7,32.9,0.19,-38.5,0.47,0.01
2026-02-05T06:00:01.505Z,243.8,302.1,0.12,-42.9,0.30,0.01
2026-02-05T06:00:01.505Z,203.6,137.4,0.00,-39.1,0.00,0.01
2026-02-05T06:00:01.505Z,172.8,118.3,0.11,-56.9,0.27,0.00
2026-02-05T06:00:01.506Z,137.3,95.6,0.23,-37.4,0.57,0.01
2026-02-05T06:00:01.506Z,154.5,119.2,0.07,-59.8,0.17,0.00
2026-02-05T06:00:01.506Z,130.7,182.9,0.00,-57.2,0.00,0.00
2026-02-05T06:00:01.506Z,137.4,171.2,0.00,-45.7,0.00,0.01
2026-02-05T06:00:01.506Z,176.9,315.8,0.09,-45.7,0.23,0.01
2026-02-05T06:00:01.507Z,177.8,99.8,0.06,-44.2,0.14,0.01
2026-02-05T06:00:01.507Z,179.8,129.1,0.00,-41.9,0.00,0.01
2026-02-05T06:00:01.507Z,180.3,185.6,0.00,-42.5,0.00,0.01
2026-02-05T06:00:01.507Z,192.5,232.3,0.00,-45.1,0.00,0.01
2026-02-05T06:00:01.507Z,177.0,238.0,0.04,-48.7,0.10,0.00
2026-02-05T06:00:01.507Z,212.4,277.0,0.11,-45.6,0.27,0.01
2026-02-05T06:00:01.508Z,214.8,141.0,0.11,-46.9,0.26,0.00
2026-02-05T06:00:01.508Z,178.5,4.2,0.00,-41.9,0.00,0.01
2026-02-05T06:00:01.508Z,197.3,326.4,0.28,-36.2,0.69,0.02
2026-02-05T06:00:01.508Z,174.9,126.0,0.00,-36.0,0.00,0.02
2026-02-05T06:00:01.508Z,146.8,136.2,0.00,-38.4,0.00,0.01
2026-02-05T06:00:01.509Z,162.9,221.8,0.00,-43.8,0.01,0.01
2026-02-05T06:00:01.509Z,203.2,205.4,0.00,-38.2,0.00,0.01
2026-02-05T06:00:01.509Z,146.2,41.8,0.20,-39.5,0.50,0.01
2026-02-05T06:00:01.509Z,179.7,293.6,0.24,-38.8,0.60,0.01
2026-02-05T06:00:01.509Z,204.0,257.7,0.00,-36.6,0.00,0.01
2026-02-05T06:00:01.510Z,212.5,264.0,0.28,-37.2,0.68,0.01
2026-02-05T06:00:01.510Z,203.6,161.0,0.09,-44.7,0.23,0.01
2026-02-05T06:00:01.510Z,233.1,189.2,0.02,-42.3,0.05,0.01
2026-02-05T06:00:01.510Z,246.2,359.3,0.11,-44.9,0.27,0.01
2026-02-05T06:00:01.510Z,261.4,333.4,0.15,-41.8,0.36,0.01
2026-02-05T06:00:01.510Z,238.3,148.5,0.06,-41.9,0.14,0.01
2026-02-05T06:00:01.511Z,222.1,80.2,0.03,-41.5,0.08,0.01
2026-02-05T06:00:01.511Z,254.9,353.4,0.12,-49.7,0.30,0.00
2026-02-05T06:00:01.511Z,207.6,122.7,0.04,-51.0,0.11,0.00
2026-02-05T06:00:01.511Z,205.8,324.6,0.10,-47.9,0.25,0.00
2026-02-05T06:00:01.511Z,213.3,185.5,0.03,-47.1,0.08,0.00
2026-02-05T06:00:01.512Z,225.9,143.4,0.00,-40.4,0.00,0.01
2026-02-05T06:00:01.512Z,225.8,353.1,0.15,-46.2,0.37,0.00
2026-02-05T06:00:01.512Z,244.8,217.4,0.00,-37.6,0.00,0.01
2026-02-05T06:00:01.512Z,223.1,216.4,0.03,-48.7,0.06,0.00
2026-02-05T06:00:01.512Z,205.7,98.3,0.18,-42.6,0.44,0.01
2026-02-05T06:00:01.513Z,222.6,227.9,0.20,-38.6,0.48,0.01
2026-02-05T06:00:01.513Z,185.2,166.2,0.00,-44.6,0.01,0.01
2026-02-05T06:00:01.513Z,162.9,105.8,0.00,-50.8,0.00,0.00
2026-02-05T06:00:01.513Z,135.7,80.4,0.12,-51.6,0.29,0.00
2026-02-05T06:00:01.513Z,173.4,286.5,0.20,-38.0,0.49,0.01
2026-02-05T06:00:01.514Z,181.8,270.2,0.20,-38.8,0.50,0.01
2026-02-05T06:00:01.514Z,180.0,157.0,0.10,-53.7,0.25,0.00
2026-02-05T06:00:01.514Z,205.5,233.6,0.06,-48.9,0.16,0.00
2026-02-05T06:00:01.514Z,196.7,36.4,0.10,-44.8,0.24,0.01
2026-02-05T06:00:01.514Z,144.6,25.8,0.14,-45.9,0.35,0.01
2026-02-05T06:00:01.515Z,151.4,304.1,0.10,-41.9,0.24,0.01
2026-02-05T06:00:01.515Z,152.7,163.9,0.08,-52.2,0.19,0.00
2026-02-05T06:00:01.515Z,139.9,169.4,0.02,-49.2,0.06,0.00
2026-02-05T06:00:01.515Z,179.2,232.9,0.00,-46.0,0.00,0.01
2026-02-05T06:00:01.515Z,207.0,164.9,0.01,-43.8,0.03,0.01
2026-02-05T06:00:01.516Z,185.5,196.7,0.04,-39.8,0.10,0.01
2026-02-05T06:00:01.516Z,202.8,250.1,0.00,-42.4,0.00,0.01
2026-02-05T06:00:01.516Z,230.1,306.0,0.00,-39.8,0.00,0.01
2026-02-05T06:00:01.516Z,223.6,200.4,0.05,-45.3,0.11,0.01
2026-02-05T06:00:01.516Z,212.2,107.6,0.11,-53.2,0.28,0.00
2026-02-05T06:00:01.517Z,197.3,122.4,0.00,-41.9,0.00,0.01
2026-02-05T06:00:01.517Z,165.8,92.8,0.06,-47.3,0.14,0.00
2026-02-05T06:00:01.517Z,131.4,133.7,0.00,-36.6,0.00,0.01
2026-02-05T06:00:01.517Z,149.4,290.4,0.23,-35.6,0.57,0.02
2026-02-05T06:00:01.517Z,146.0,90.4,0.03,-46.5,0.08,0.00
2026-02-05T06:00:01.518Z,190.0,342.4,0.15,-41.0,0.36,0.01
2026-02-05T06:00:01.518Z,197.6,131.2,0.00,-35.9,0.00,0.02
2026-02-05T06:00:01.518Z,234.2,316.4,0.21,-38.5,0.52,0.01
2026-02-05T06:00:01.518Z,187.9,59.2,0.00,-46.1,0.00,0.00
2026-02-05T06:00:01.518Z,188.2,91.7,0.00,-35.3,0.00,0.02
2026-02-05T06:00:01.519Z,145.6,129.6,0.00,-41.6,0.00,0.01
2026-02-05T06:00:01.519Z,155.1,178.7,0.06,-43.2,0.14,0.01
2026-02-05T06:00:01.519Z,130.7,194.2,0.00,-40.6,0.00,0.01
2026-02-05T06:00:01.519Z,142.8,119.8,0.00,-39.6,0.00,0.01
2026-02-05T06:00:01.519Z,173.6,245.5,0.00,-43.4,0.00,0.01
2026-02-05T06:00:01.520Z,190.8,215.9,0.00,-48.4,0.00,0.00
2026-02-05T06:00:01.520Z,177.5,112.1,0.00,-45.5,0.00,0.01
2026-02-05T06:00:01.520Z,199.3,303.2,0.09,-39.5,0.21,0.01
2026-02-05T06:00:01.520Z,231.2,279.2,0.17,-43.8,0.43,0.01
2026-02-05T06:00:01.521Z,182.3,1.2,0.23,-36.9,0.58,0.01
2026-02-05T06:00:01.521Z,163.9,123.7,0.00,-44.3,0.01,0.01
2026-02-05T06:00:01.521Z,182.3,204.2,0.00,-35.5,0.00,0.02
2026-02-05T06:00:01.521Z,124.4,13.5,0.24,-36.2,0.60,0.02
2026-02-05T06:00:01.521Z,96.7,140.9,0.00,-35.2,0.00,0.02
2026-02-05T06:00:01.522Z,112.4,79.6,0.20,-39.6,0.50,0.01
2026-02-05T06:00:01.522Z,118.3,153.5,0.00,-35.0,0.00,0.02
2026-02-05T06:00:01.522Z,117.1,197.9,0.00,-41.1,0.00,0.01
2026-02-05T06:00:01.522Z,134.4,99.9,0.21,-38.8,0.53,0.01
2026-02-05T06:00:01.523Z,116.7,52.7,0.09,-47.8,0.23,0.00
2026-02-05T06:00:01.523Z,109.9,45.2,0.14,-43.5,0.35,0.01
2026-02-05T06:00:01.523Z,112.6,167.1,0.01,-42.6,0.02,0.01
2026-02-05T06:00:01.523Z,85.0,59.9,0.05,-40.1,0.12,0.01
2026-02-05T06:00:01.524Z,76.2,56.3,0.13,-45.1,0.33,0.01
2026-02-05T06:00:01.524Z,125.1,296.8,0.06,-41.3,0.15,0.01
2026-02-05T06:00:01.524Z,177.4,307.1,0.09,-51.3,0.22,0.00
2026-02-05T06:00:01.524Z,190.7,233.3,0.04,-43.5,0.10,0.01
2026-02-05T06:00:01.524Z,232.9,270.8,0.06,-41.0,0.14,0.01
2026-02-05T06:00:01.525Z,260.0,191.9,0.00,-48.8,0.00,0.00
2026-02-05T06:00:01.525Z,218.1,87.4,0.00,-40.5,0.00,0.01
2026-02-05T06:00:01.525Z,196.8,200.8,0.03,-37.7,0.07,0.01
2026-02-05T06:00:01.525Z,155.5,26.6,0.09,-44.6,0.23,0.01
2026-02-05T06:00:01.526Z,104.0,13.2,0.10,-48.2,0.24,0.00
2026-02-05T06:00:01.526Z,81.7,80.5,0.10,-47.5,0.25,0.00
2026-02-05T06:00:01.526Z,91.7,137.4,0.00,-41.7,0.00,0.01
2026-02-05T06:00:01.526Z,71.4,99.6,0.00,-49.9,0.00,0.00
2026-02-05T06:00:01.526Z,73.9,39.1,0.18,-40.9,0.45,0.01
2026-02-05T06:00:01.526Z,137.6,331.3,0.17,-37.7,0.41,0.01
2026-02-05T06:00:01.527Z,138.1,83.2,0.04,-45.3,0.09,0.01
2026-02-05T06:00:01.527Z,167.3,283.1,0.16,-43.1,0.40,0.01
2026-02-05T06:00:01.527Z,155.2,39.4,0.24,-34.2,0.60,0.02
2026-02-05T06:00:01.527Z,148.9,7.6,0.17,-40.0,0.42,0.01
2026-02-05T06:00:01.527Z,91.8,45.9,0.18,-38.0,0.45,0.01
2026-02-05T06:00:01.528Z,130.5,276.3,0.00,-34.3,0.00,0.02
2026-02-05T06:00:01.528Z,76.7,14.2,0.18,-38.0,0.45,0.01
2026-02-05T06:00:01.528Z,79.2,52.0,0.17,-41.4,0.42,0.01
2026-02-05T06:00:01.528Z,133.7,280.2,0.00,-38.8,0.00,0.01
2026-02-05T06:00:01.528Z,191.1,332.7,0.14,-39.3,0.34,0.01
2026-02-05T06:00:01.529Z,204.6,344.0,0.23,-37.1,0.58,0.01
2026-02-05T06:00:01.529Z,223.2,107.2,0.11,-48.4,0.26,0.00
2026-02-05T06:00:01.529Z,277.4,322.9,0.23,-37.1,0.57,0.01
2026-02-05T06:00:01.529Z,253.6,161.3,0.09,-59.8,0.22,0.00
2026-02-05T06:00:01.529Z,241.3,271.1,0.23,-37.5,0.58,0.01
2026-02-05T06:00:01.530Z,179.2,33.6,0.23,-37.8,0.57,0.01
2026-02-05T06:00:01.530Z,160.9,15.6,0.10,-48.0,0.25,0.00
2026-02-05T06:00:01.530Z,158.2,309.4,0.11,-43.8,0.26,0.01
2026-02-05T06:00:01.530Z,130.4,22.5,0.22,-38.8,0.54,0.01
2026-02-05T06:00:01.530Z,134.3,290.6,0.15,-47.3,0.37,0.00
2026-02-05T06:00:01.530Z,147.0,97.1,0.24,-35.4,0.58,0.02
2026-02-05T06:00:01.531Z,173.0,145.4,0.00,-34.9,0.00,0.02
2026-02-05T06:00:01.531Z,117.0,29.3,0.24,-36.1,0.58,0.02
2026-02-05T06:00:01.531Z,124.6,60.5,0.19,-38.1,0.48,0.01
2026-02-05T06:00:01.531Z,118.3,259.0,0.00,-34.6,0.00,0.02
2026-02-05T06:00:01.531Z,114.1,76.2,0.20,-38.8,0.49,0.01
2026-02-05T06:00:01.532Z,152.9,339.5,0.20,-37.4,0.50,0.01
2026-02-05T06:00:01.532Z,195.8,244.0,0.00,-35.6,0.00,0.02
2026-02-05T06:00:01.532Z,246.1,311.8,0.06,-53.4,0.15,0.00
2026-02-05T06:00:01.532Z,261.9,337.9,0.04,-45.0,0.09,0.01
2026-02-05T06:00:01.532Z,310.5,319.3,0.00,-44.7,0.00,0.01
2026-02-05T06:00:01.533Z,262.0,97.1,0.11,-43.6,0.28,0.01
2026-02-05T06:00:01.533Z,269.1,279.2,0.00,-41.4,0.00,0.01
2026-02-05T06:00:01.533Z,210.9,20.9,0.07,-46.0,0.17,0.00
2026-02-05T06:00:01.533Z,210.8,337.3,0.04,-45.7,0.09,0.01
2026-02-05T06:00:01.533Z,155.2,41.5,0.08,-43.7,0.20,0.01
2026-02-05T06:00:01.533Z,193.5,288.5,0.00,-42.0,0.00,0.01
2026-02-05T06:00:01.534Z,194.6,284.8,0.03,-46.4,0.07,0.00
2026-02-05T06:00:01.534Z,254.8,322.1,0.21,-37.9,0.51,0.01
2026-02-05T06:00:01.534Z,238.7,256.8,0.02,-36.5,0.04,0.02
2026-02-05T06:00:01.534Z,234.1,18.6,0.20,-36.0,0.49,0.02
2026-02-05T06:00:01.534Z,230.1,268.5,0.02,-37.1,0.05,0.01
2026-02-05T06:00:01.535Z,174.5,6.5,0.18,-36.6,0.45,0.01
2026-02-05T06:00:01.535Z,138.8,143.8,0.18,-36.0,0.45,0.02
2026-02-05T06:00:01.535Z,90.6,15.6,0.17,-36.7,0.42,0.01
2026-02-05T06:00:01.535Z,139.5,263.3,0.00,-36.0,0.00,0.02
2026-02-05T06:00:01.535Z,113.2,136.6,0.18,-36.3,0.45,0.02
2026-02-05T06:00:01.536Z,168.3,282.0,0.00,-36.8,0.00,0.01
2026-02-05T06:00:01.536Z,178.5,194.9,0.00,-43.1,0.00,0.01
2026-02-05T06:00:01.536Z,230.3,274.8,0.12,-39.2,0.30,0.01
2026-02-05T06:00:01.536Z,227.7,250.2,0.03,-39.3,0.07,0.01
2026-02-05T06:00:01.536Z,236.8,182.1,0.00,-39.5,0.00,0.01
2026-02-05T06:00:01.537Z,209.5,145.7,0.03,-38.7,0.06,0.01
2026-02-05T06:00:01.537Z,210.0,197.3,0.00,-39.8,0.00,0.01
2026-02-05T06:00:01.537Z,165.6,52.7,0.06,-37.9,0.13,0.01
2026-02-05T06:00:01.537Z,169.0,266.9,0.08,-39.7,0.20,0.01
2026-02-05T06:00:01.537Z,170.2,188.2,0.00,-39.7,0.00,0.01
2026-02-05T06:00:01.537Z,185.8,223.8,0.03,-46.4,0.08,0.00
2026-02-05T06:00:01.538Z,176.4,150.4,0.04,-51.7,0.11,0.00
2026-02-05T06:00:01.538Z,202.2,181.9,0.07,-55.0,0.16,0.00
2026-02-05T06:00:01.538Z,155.4,32.7,0.12,-47.7,0.29,0.00
2026-02-05T06:00:01.538Z,148.2,152.3,0.05,-51.2,0.11,0.00
2026-02-05T06:00:01.538Z,141.6,190.9,0.05,-51.7,0.12,0.00
2026-02-05T06:00:01.539Z,152.0,202.4,0.05,-52.1,0.13,0.00
2026-02-05T06:00:01.539Z,163.1,237.5,0.07,-50.0,0.18,0.00
2026-02-05T06:00:01.539Z,181.5,124.2,0.00,-50.9,0.00,0.00
2026-02-05T06:00:01.539Z,168.1,85.3,0.00,-49.2,0.00,0.00
2026-02-05T06:00:01.539Z,144.9,75.0,0.12,-48.4,0.29,0.00
2026-02-05T06:00:01.540Z,109.6,25.8,0.18,-39.5,0.45,0.01
2026-02-05T06:00:01.540Z,68.1,30.5,0.20,-39.5,0.50,0.01
2026-02-05T06:00:01.540Z,52.1,44.1,0.21,-39.1,0.51,0.01
2026-02-05T06:00:01.540Z,40.2,25.7,0.21,-39.2,0.51,0.01
2026-02-05T06:00:01.540Z,83.7,292.7,0.18,-39.7,0.45,0.01
2026-02-05T06:00:01.540Z,90.9,61.6,0.18,-39.7,0.44,0.01
2026-02-05T06:00:01.541Z,118.8,170.0,0.00,-39.2,0.00,0.01
2026-02-05T06:00:01.541Z,138.5,142.6,0.00,-39.3,0.00,0.01
2026-02-05T06:00:01.541Z,180.2,234.2,0.00,-39.7,0.00,0.01
2026-02-05T06:00:01.541Z,129.7,40.3,0.09,-53.8,0.23,0.00
2026-02-05T06:00:01.541Z,186.4,344.8,0.09,-57.1,0.21,0.00
2026-02-05T06:00:01.542Z,154.5,10.9,0.09,-60.3,0.24,0.00
2026-02-05T06:00:01.542Z,187.9,309.4,0.00,-57.6,0.00,0.00
2026-02-05T06:00:01.542Z,183.3,211.3,0.00,-58.3,0.00,0.00
2026-02-05T06:00:01.542Z,228.3,265.2,0.09,-64.4,0.22,0.00
2026-02-05T06:00:01.543Z,192.6,166.4,0.00,-55.3,0.00,0.00
2026-02-05T06:00:01.543Z,209.1,93.3,0.09,-55.2,0.22,0.00
2026-02-05T06:00:01.543Z,201.0,268.9,0.11,-55.0,0.26,0.00
2026-02-05T06:00:01.543Z,163.5,24.0,0.06,-60.3,0.15,0.00
2026-02-05T06:00:01.543Z,142.3,159.1,0.00,-54.4,0.00,0.00
2026-02-05T06:00:01.544Z,143.2,170.9,0.00,-40.3,0.00,0.01
2026-02-05T06:00:01.544Z,176.3,258.8,0.00,-43.1,0.00,0.01
2026-02-05T06:00:01.544Z,178.8,281.4,0.00,-42.0,0.00,0.01
2026-02-05T06:00:01.544Z,219.9,229.3,0.00,-43.1,0.00,0.01
2026-02-05T06:00:01.544Z,199.1,55.0,0.20,-43.6,0.49,0.01
2026-02-05T06:00:01.544Z,228.3,317.0,0.20,-42.4,0.50,0.01
2026-02-05T06:00:01.545Z,189.2,63.2,0.19,-44.0,0.48,0.01
2026-02-05T06:00:01.545Z,136.7,19.0,0.19,-44.0,0.48,0.01
2026-02-05T06:00:01.545Z,92.9,10.1,0.21,-41.0,0.52,0.01
2026-02-05T06:00:01.545Z,140.7,294.1,0.00,-51.1,0.00,0.00
2026-02-05T06:00:01.546Z,94.7,86.9,0.10,-50.3,0.25,0.00
2026-02-05T06:00:01.546Z,135.3,266.4,0.08,-49.6,0.19,0.00
2026-02-05T06:00:01.546Z,181.1,247.9,0.05,-50.3,0.13,0.00
2026-02-05T06:00:01.546Z,248.1,345.2,0.00,-50.0,0.00,0.00
2026-02-05T06:00:01.546Z,200.4,55.7,0.10,-54.4,0.25,0.00
2026-02-05T06:00:01.547Z,218.2,175.9,0.07,-47.9,0.17,0.00
2026-02-05T06:00:01.547Z,172.4,37.5,0.11,-52.5,0.28,0.00
2026-02-05T06:00:01.547Z,191.9,345.1,0.11,-51.8,0.28,0.00
2026-02-05T06:00:01.547Z,179.8,284.7,0.20,-41.0,0.49,0.01
2026-02-05T06:00:01.547Z,196.2,137.6,0.01,-41.8,0.02,0.01
2026-02-05T06:00:01.548Z,203.8,214.2,0.00,-41.5,0.00,0.01
2026-02-05T06:00:01.548Z,224.8,142.2,0.00,-41.8,0.00,0.01
2026-02-05T06:00:01.548Z,161.0,26.1,0.16,-43.6,0.39,0.01
2026-02-05T06:00:01.548Z,165.6,307.7,0.00,-42.8,0.00,0.01
2026-02-05T06:00:01.548Z,157.0,95.0,0.19,-42.6,0.47,0.01
2026-02-05T06:00:01.548Z,151.7,187.4,0.00,-41.6,0.00,0.01
2026-02-05T06:00:01.549Z,192.1,344.4,0.20,-41.8,0.49,0.01
2026-02-05T06:00:01.549Z,257.3,352.1,0.15,-43.3,0.37,0.01
2026-02-05T06:00:01.549Z,229.5,168.4,0.04,-45.2,0.10,0.01
2026-02-05T06:00:01.549Z,251.9,207.0,0.02,-46.1,0.06,0.00
2026-02-05T06:00:01.549Z,243.4,144.9,0.03,-46.9,0.08,0.00
2026-02-05T06:00:01.550Z,202.1,138.0,0.02,-44.6,0.04,0.01
2026-02-05T06:00:01.550Z,180.2,242.6,0.00,-44.8,0.00,0.01
2026-02-05T06:00:01.550Z,189.3,214.1,0.05,-46.1,0.13,0.00
2026-02-05T06:00:01.550Z,183.6,178.4,0.03,-44.9,0.06,0.01
2026-02-05T06:00:01.550Z,183.0,142.1,0.06,-45.9,0.16,0.01
2026-02-05T06:00:01.551Z,203.0,237.8,0.00,-46.6,0.00,0.00
2026-02-05T06:00:01.551Z,204.5,249.8,0.06,-43.7,0.15,0.01
2026-02-05T06:00:01.551Z,179.9,91.2,0.12,-44.4,0.30,0.01
2026-02-05T06:00:01.551Z,174.3,150.4,0.00,-44.9,0.00,0.01
2026-02-05T06:00:01.551Z,178.3,162.3,0.00,-45.9,0.00,0.01
2026-02-05T06:00:01.551Z,177.8,235.4,0.05,-46.3,0.12,0.00
2026-02-05T06:00:01.552Z,163.4,177.7,0.00,-44.0,0.00,0.01
2026-02-05T06:00:01.552Z,205.8,303.5,0.03,-43.2,0.08,0.01
2026-02-05T06:00:01.552Z,200.3,122.9,0.00,-43.7,0.00,0.01
2026-02-05T06:00:01.552Z,206.3,192.1,0.08,-43.1,0.19,0.01
2026-02-05T06:00:01.552Z,181.8,112.6,0.02,-41.5,0.06,0.01
2026-02-05T06:00:01.553Z,176.1,149.3,0.05,-42.0,0.12,0.01
2026-02-05T06:00:01.553Z,165.4,250.0,0.11,-44.4,0.28,0.01
2026-02-05T06:00:01.553Z,174.1,166.5,0.07,-44.3,0.18,0.01
2026-02-05T06:00:01.553Z,153.0,86.9,0.02,-45.7,0.05,0.01
2026-02-05T06:00:01.553Z,170.6,200.1,0.00,-45.8,0.00,0.01
2026-02-05T06:00:01.554Z,199.0,291.4,0.11,-42.5,0.28,0.01
2026-02-05T06:00:01.554Z,158.9,49.8,0.07,-44.5,0.16,0.01
2026-02-05T06:00:01.554Z,138.0,61.8,0.03,-42.8,0.08,0.01
2026-02-05T06:00:01.554Z,155.1,172.4,0.00,-42.3,0.00,0.01
2026-02-05T06:00:01.554Z,152.0,184.4,0.00,-41.4,0.00,0.01
2026-02-05T06:00:01.554Z,119.4,128.4,0.08,-43.6,0.20,0.01
2026-02-05T06:00:01.555Z,174.6,326.2,0.00,-43.1,0.00,0.01
2026-02-05T06:00:01.555Z,199.4,185.4,0.08,-43.9,0.21,0.01
2026-02-05T06:00:01.555Z,217.8,264.8,0.08,-41.2,0.18,0.01
2026-02-05T06:00:01.555Z,203.5,112.7,0.08,-41.2,0.20,0.01
2026-02-05T06:00:01.555Z,206.0,140.9,0.08,-42.4,0.20,0.01
2026-02-05T06:00:01.556Z,180.6,199.3,0.08,-43.9,0.21,0.01
2026-02-05T06:00:01.556Z,172.5,144.8,0.00,-41.2,0.00,0.01
2026-02-05T06:00:01.556Z,159.2,198.3,0.09,-43.0,0.21,0.01
2026-02-05T06:00:01.556Z,140.0,16.5,0.19,-44.1,0.46,0.01
2026-02-05T06:00:01.556Z,172.5,303.7,0.20,-42.3,0.50,0.01
2026-02-05T06:00:01.557Z,151.9,96.1,0.00,-44.5,0.00,0.01
2026-02-05T06:00:01.557Z,192.3,347.1,0.20,-41.8,0.50,0.01
2026-02-05T06:00:01.557Z,155.3,13.3,0.20,-41.2,0.49,0.01
